time;wx (rad/s);wy (rad/s);wz (rad/s)
0,957424;-0,02;0,52;-0,06
1,958736;-0,41;0,11;-0,00
2,959032;0,12;-0,10;0,02
3,959009;-0,14;-0,01;-0,03
4,959399;0,17;0,05;0,04
5,958891;0,22;-0,15;0,03
6,960518;-0,03;0,04;-0,01
7,960567;0,32;0,09;0,02
8,960181;0,07;0,13;-0,01
